mmsi,Port_Country,sc_vessel,vessel_type,dt_pos_utc_aoi,dt_pos_utc_nonaoi,diff_nonaoi_aoi,latitude_aoi,longitude_aoi,latitude_nonaoi,longitude_nonaoi,movement
525012370,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-09-21 22:26:25,2022-09-17 20:20:16,353169,2.11833333,101.95166667,2.045,102.18333333,Masuk
525012370,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-10-02 10:44:50,2022-09-17 20:20:16,1261474,2.09166667,102.12,2.045,102.18333333,Masuk
525013034,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-12-22 11:10:34,2022-12-22 07:29:35,13259,1.18161333,103.96881667,1.165,103.99833333,Masuk
525014047,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-11-02 12:08:49,2022-10-26 11:05:12,608617,1.21899167,104.09898333,1.19474333,103.98429333,Masuk
525014047,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-05-18 00:33:49,2022-02-23 01:58:10,7252539,1.22181,104.08939,1.19476,103.99437667,Masuk
525015788,Pointe Noire_Congo (Brazzaville),Indonesia,Other,2022-10-04 20:11:32,2022-10-04 16:21:33,13799,-4.78,11.83333333,-4.9728,11.63446333,Masuk
525015788,Pointe Noire_Congo (Brazzaville),Indonesia,Other,2022-10-04 20:11:32,2022-10-04 16:20:28,13864,-4.78,11.83333333,-4.97333333,11.63166667,Masuk
525015905,Keppel - (East Singapore)_Singapore,Indonesia,Other,2022-10-06 19:22:19,2022-10-06 16:10:19,11520,1.31205167,103.64869333,1.31189333,103.64843167,Masuk
525015993,Pulau Bukom_Singapore,Indonesia,Cargo,2022-11-01 20:31:10,2022-09-01 15:30:05,5288465,1.17623667,103.96544167,1.17862,103.96845167,Masuk
525015993,Pulau Bukom_Singapore,Indonesia,Cargo,2022-11-01 21:07:09,2022-09-01 15:30:05,5290624,1.17618667,103.965425,1.17862,103.96845167,Masuk
525019395,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-05-22 07:36:20,2022-05-10 08:17:26,1034334,1.17335667,103.85023667,1.08154,103.72066667,Masuk
525019644,Jurong Island_Singapore,Indonesia,Tanker,2022-05-30 05:11:53,2022-05-27 21:28:37,200596,1.09959333,103.88857333,1.17104333,103.93746667,Masuk
525019644,Jurong Island_Singapore,Indonesia,Tanker,2022-05-30 05:11:53,2022-05-27 07:04:40,252433,1.09959333,103.88857333,1.17333333,103.93782667,Masuk
525024131,Pulau Sebarok_Singapore,Indonesia,Other,2022-01-20 13:17:17,2022-01-20 09:20:28,14209,1.16166667,103.97,1.21,104.00166667,Masuk
525024131,Pulau Sebarok_Singapore,Indonesia,Other,2022-01-20 13:39:57,2022-01-20 09:20:28,15569,1.16304333,103.970915,1.21,104.00166667,Masuk
525100987,Port Dickson_Malaysia,Indonesia,Tanker,2022-08-10 00:20:04,2022-07-27 09:31:37,1176507,2.40166667,101.625,2.51166667,101.585,Masuk
525104002,Jurong Island_Singapore,Indonesia,Tanker,2022-05-09 10:03:45,2022-01-05 16:08:42,10691703,1.115,103.75666667,1.08333333,103.535,Masuk
525104002,Jurong Island_Singapore,Indonesia,Tanker,2022-10-31 03:30:37,2022-01-05 16:08:42,25788115,1.19922667,103.85291167,1.08333333,103.535,Masuk
525109002,Pulau Bukom_Singapore,Indonesia,Cargo,2022-11-25 09:51:55,2022-11-25 09:12:55,2340,1.05333333,103.67333333,1.08833333,103.56833333,Masuk
525109002,Pulau Bukom_Singapore,Indonesia,Cargo,2022-11-26 10:34:54,2022-11-25 09:12:55,91319,1.05169333,103.90839333,1.08833333,103.56833333,Masuk
525109002,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-01-08 13:06:43,2022-01-08 12:28:22,2301,1.225,103.89166667,1.19745833,103.88282667,Masuk
525109002,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-01-08 18:48:44,2022-01-08 12:28:22,22822,1.25333333,103.87,1.19745833,103.88282667,Masuk
525119014,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-07-17 21:40:04,2022-07-15 09:19:43,217221,1.24939667,103.68919333,1.27364833,104.05377833,Masuk
525119014,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-07-24 01:45:55,2022-07-15 09:19:43,750372,1.247345,104.041805,1.27364833,104.05377833,Masuk
525119107,Johor_Malaysia,Indonesia,Tanker,2022-05-31 01:34:16,2022-05-30 22:23:11,11465,1.23673833,103.79435167,1.235,103.795,Masuk
525119107,Johor_Malaysia,Indonesia,Tanker,2022-04-16 06:39:07,2022-04-16 00:36:40,21747,1.29790833,103.71440833,1.23246333,103.78802667,Masuk
525119109,Johor_Malaysia,Indonesia,Tanker,2022-08-27 15:00:13,2022-07-07 00:51:18,4457335,1.25494167,104.00244667,1.24156167,103.69122833,Masuk
525119109,Johor_Malaysia,Indonesia,Tanker,2022-08-27 15:00:13,2022-07-06 22:12:14,4466879,1.25494167,104.00244667,1.24154333,103.69122667,Masuk
525119208,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-10-07 06:28:11,2022-10-05 05:24:29,176622,1.19166667,103.99833333,1.18520333,104.00309333,Masuk
525121019,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-04-12 08:13:28,2022-01-28 16:13:45,6364783,1.155,103.46166667,1.14333333,103.74166667,Masuk
525121019,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-06-21 11:47:08,2022-01-28 16:13:45,12425603,1.18166667,103.62833333,1.14333333,103.74166667,Masuk
525125031,Jurong Island_Singapore,Indonesia,Cargo,2022-11-20 03:09:29,2022-11-20 02:54:54,875,1.11333333,103.74666667,1.07963,103.71788333,Masuk
525200061,Keppel - (East Singapore)_Singapore,Indonesia,Passenger,2022-10-18 09:34:01,2022-10-18 08:58:02,2159,1.42666667,103.94,1.35833333,104.04833333,Masuk
525200061,Keppel - (East Singapore)_Singapore,Indonesia,Passenger,2022-10-18 09:43:55,2022-10-18 08:58:02,2753,1.43358333,103.92128333,1.35833333,104.04833333,Masuk
525200078,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-07-22 23:55:28,2022-07-22 19:20:38,16490,1.16333333,103.99666667,1.16502667,103.99826,Masuk
525200257,Pulau Bukom_Singapore,Indonesia,Passenger,2022-10-14 03:19:39,2022-09-30 04:27:45,1205514,1.4292,103.93034,1.43666667,103.88396667,Masuk
525400301,Johor_Malaysia,Indonesia,Tanker,2022-06-09 18:32:52,2022-06-08 11:03:18,113374,1.4331,103.9028,1.33638333,104.09898333,Masuk
525400301,Johor_Malaysia,Indonesia,Tanker,2022-06-09 18:32:52,2022-06-08 09:58:55,117237,1.4331,103.9028,1.335,104.09833333,Masuk
525600073,Calapan_Philippines,Indonesia,Cargo,2022-10-20 13:13:45,2022-10-03 12:34:59,1471126,13.38666667,121.385,13.37333333,121.39,Masuk
525003759,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-04-19 16:55:58,2022-01-26 02:07:18,7224520,1.17824333,103.583655,1.20843,103.34946167,Masuk
525005032,Port Dickson_Malaysia,Indonesia,Passenger,2022-05-23 17:50:28,2022-04-05 14:57:12,4157596,2.41666667,101.69333333,2.43119333,101.57723833,Masuk
525005032,Tanjung Pelepas_Malaysia,Indonesia,Passenger,2022-11-22 23:56:07,2022-11-22 23:47:16,531,1.21567333,103.38268333,1.24833333,103.35166667,Masuk
525007413,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-01-23 22:09:53,2022-01-23 17:24:00,17153,1.206325,103.87002333,1.19200167,103.96108833,Masuk
525008130,Johor_Malaysia,Indonesia,Tanker,2022-09-21 03:39:23,2022-09-20 21:31:13,22090,1.23922833,104.06288167,1.23239833,103.81347167,Masuk
525008130,Johor_Malaysia,Indonesia,Tanker,2022-09-21 03:39:23,2022-09-20 15:40:11,43152,1.23922833,104.06288167,1.23178833,103.81354667,Masuk
525009349,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-01-09 05:09:13,2022-01-09 04:57:13,720,1.25728167,104.012305,1.262645,104.04823833,Masuk
525009349,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-01-09 14:50:03,2022-01-09 04:57:13,35570,1.26666667,103.895,1.262645,104.04823833,Masuk
525010230,Pulau Bukom_Singapore,Indonesia,Tanker,2022-08-22 07:23:23,2022-08-11 16:19:21,918242,1.10333333,103.88666667,1.24166667,103.965,Masuk
525010230,Pulau Bukom_Singapore,Indonesia,Tanker,2022-08-22 07:38:17,2022-08-11 16:19:21,919136,1.10833333,103.88166667,1.24166667,103.965,Masuk
525011169,Port Dickson_Malaysia,Indonesia,Cargo,2022-03-06 17:50:52,2022-03-02 02:43:46,400026,2.36226167,101.68612667,2.506535,101.58236,Masuk
525011169,Port Dickson_Malaysia,Indonesia,Cargo,2022-05-21 05:46:27,2022-03-02 02:43:46,6922961,2.508405,101.73189167,2.506535,101.58236,Masuk
525019415,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-07-25 20:03:37,2022-07-25 16:38:52,12285,1.165,103.99666667,1.165045,103.99811333,Masuk
525020024,Jurong Island_Singapore,Indonesia,Dredging,2022-06-07 05:19:14,2022-06-05 06:21:48,169046,1.21666667,103.88333333,1.07931333,103.72768,Masuk
525020024,Kuantan New Port_Malaysia,Indonesia,Dredging,2022-04-10 00:57:13,2022-04-03 08:42:39,576874,3.86333333,103.56666667,4.16833333,103.56833333,Masuk
525020349,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-11-02 06:48:49,2022-10-02 15:30:21,2647108,1.245,103.96333333,1.075395,103.70002167,Masuk
525023308,Jurong Island_Singapore,Indonesia,Other,2022-04-07 06:19:55,2022-04-06 06:13:56,86759,1.13166667,103.91,1.07833333,103.89666667,Masuk
525023308,Jurong Island_Singapore,Indonesia,Other,2022-04-07 09:32:57,2022-04-06 06:13:56,98341,1.13209,103.91043833,1.07833333,103.89666667,Masuk
525024258,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-09-12 07:21:20,2022-09-09 21:50:52,207028,1.360935,104.04347833,1.247405,104.15111333,Masuk
525024258,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-09-12 07:21:20,2022-09-09 18:17:23,219837,1.360935,104.04347833,1.19305167,103.94420833,Masuk
525100403,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-11-25 06:18:43,2022-09-23 10:06:53,5429510,1.211065,103.98579667,1.195835,103.966645,Masuk
525100764,Pulau Bukom_Singapore,Indonesia,Tanker,2022-01-06 03:18:32,2022-01-04 13:05:43,137569,1.23588,103.79959833,1.260185,103.96749,Masuk
525100764,Pulau Bukom_Singapore,Indonesia,Tanker,2022-02-06 05:10:25,2022-01-04 13:05:43,2822682,1.23784167,103.80167833,1.260185,103.96749,Masuk
525107008,Nakskov_Denmark,Indonesia,Tanker,2022-09-01 21:16:19,2022-09-01 20:15:40,3639,54.90448167,10.85928667,54.71520167,10.77885667,Masuk
525108008,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-10-03 08:51:02,2022-10-03 08:40:51,611,1.16659,103.48493833,1.14372,103.49996833,Masuk
525108008,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-09-05 00:26:15,2022-09-04 23:44:53,2482,1.19166667,103.635,1.14542,103.74122667,Masuk
525119020,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-11-19 05:42:45,2022-10-30 05:14:28,1729697,1.28890333,103.96156667,1.07732833,103.71432833,Masuk
525119020,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-11-19 12:02:10,2022-10-30 05:14:28,1752462,1.23379333,103.92391167,1.07732833,103.71432833,Masuk
525119023,Pulau Bukom_Singapore,Indonesia,Dredging,2022-09-05 04:41:23,2022-09-04 22:59:17,20526,1.17333333,103.96666667,1.17333333,103.96833333,Masuk
525119023,Pulau Bukom_Singapore,Indonesia,Dredging,2022-09-05 04:41:23,2022-09-04 19:44:13,32230,1.17333333,103.96666667,1.17333333,103.96833333,Masuk
525119024,Serangoon Harbor_Singapore,Indonesia,Other,2022-12-15 14:38:36,2022-11-29 10:21:49,1397807,1.20066833,103.99615833,1.19333333,103.95333333,Masuk
525119080,Johor_Malaysia,Indonesia,Tanker,2022-04-27 20:36:52,2022-04-27 16:26:55,14997,1.29947333,103.713605,1.226465,103.81783,Masuk
525119080,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-10-17 12:55:50,2022-10-15 18:31:47,152643,1.22,103.815,1.28166667,103.74166667,Masuk
525119161,Port Klang_Malaysia,Indonesia,Cargo,2022-02-27 06:55:56,2022-02-27 03:10:42,13514,3.02248333,101.35681667,2.80033333,101.26348333,Masuk
525119161,Port Klang_Malaysia,Indonesia,Cargo,2022-02-27 23:19:56,2022-02-27 03:10:42,72554,3.02268333,101.357,2.80033333,101.26348333,Masuk
525119189,Melaka_Malaysia,Indonesia,Cargo,2022-03-25 09:30:39,2022-01-15 05:59:20,5974279,2.01349167,102.08342667,2.04149,102.04803667,Masuk
525119189,Melaka_Malaysia,Indonesia,Cargo,2022-03-30 10:40:20,2022-01-15 05:59:20,6410460,2.10403333,102.08712667,2.04149,102.04803667,Masuk
525125021,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-08-20 13:51:22,2022-08-18 22:04:15,143227,1.21333333,103.69166667,1.19743667,103.59617,Masuk
525900792,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-03-10 20:38:43,2022-02-25 09:23:20,1163723,1.26833333,104.03166667,1.19833333,103.81,Masuk
525005032,Serangoon Harbor_Singapore,Indonesia,Passenger,2022-07-09 17:35:30,2022-07-03 11:13:00,541350,1.21882167,104.08477667,1.195,103.995,Masuk
525007028,Johor_Malaysia,Indonesia,Tanker,2022-07-15 15:22:15,2022-07-13 19:50:22,156713,1.432735,103.90283333,1.33469667,104.104575,Masuk
525008072,Tangier-Mediterranean_Morocco,Indonesia,Tanker,2022-09-14 09:57:13,2022-08-16 02:33:24,2532229,35.97059333,-5.58916333,36.10206333,-5.36365333,Masuk
525008131,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-05-09 04:44:33,2022-05-09 01:52:24,10329,1.29333333,103.995,1.29363667,103.99787667,Masuk
525008131,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-05-09 04:44:33,2022-05-09 00:40:24,14649,1.29333333,103.995,1.29350333,103.99794667,Masuk
525011163,Jurong Island_Singapore,Indonesia,Tanker,2022-04-27 13:54:58,2022-04-21 12:39:57,522901,1.095,103.73833333,1.075,103.715,Masuk
525011163,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-08-22 05:13:54,2022-08-22 01:56:43,11831,1.16333333,103.98166667,1.16760333,103.99917333,Masuk
525015658,Jurong Island_Singapore,Indonesia,Cargo,2022-04-22 08:08:29,2022-04-22 06:08:27,7202,1.25679833,103.77160667,1.24451833,103.937165,Masuk
525015658,Jurong Island_Singapore,Indonesia,Cargo,2022-04-27 20:49:07,2022-04-22 06:08:27,484840,1.26095167,103.77941167,1.24451833,103.937165,Masuk
525015788,Djeno Terminal_Congo (Brazzaville),Indonesia,Other,2022-10-17 16:03:02,2022-10-17 14:48:37,4465,-4.77833333,11.755,-4.888415,11.69613167,Masuk
525019395,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-02-09 06:28:01,2022-02-05 19:51:28,297393,1.03930333,103.63413333,1.060965,103.59783833,Masuk
525019395,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-03-15 20:50:10,2022-02-05 19:51:28,3286722,1.09182667,103.73444667,1.060965,103.59783833,Masuk
525019655,Shekou_China,Indonesia,Cargo,2022-05-11 07:54:09,2022-05-10 18:10:34,49415,22.323795,114.06247667,22.30307833,114.08734167,Masuk
525019655,Shekou_China,Indonesia,Cargo,2022-05-13 11:52:21,2022-05-10 18:10:34,236507,22.32373667,114.062155,22.30307833,114.08734167,Masuk
525020349,Port Dickson_Malaysia,Indonesia,Tanker,2022-10-19 15:48:55,2022-10-14 12:45:42,442993,2.46407833,101.61444833,2.43393333,101.58126833,Masuk
525020390,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-05-28 07:54:14,2022-05-14 00:14:53,1237161,1.18873333,103.98173333,1.18526667,103.64568333,Masuk
525020390,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-05-28 22:42:14,2022-05-14 00:14:53,1290441,1.18796667,103.98143333,1.18526667,103.64568333,Masuk
525021383,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-11-01 16:13:36,2022-09-23 02:46:55,3418001,1.2695,104.10303333,1.27651667,104.15226667,Masuk
525023096,Serangoon Harbor_Singapore,Indonesia,Passenger,2022-11-06 02:52:12,2022-10-30 09:34:23,580669,1.43409167,103.92120167,1.198245,104.09424,Masuk
525023246,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-04-12 18:17:15,2022-03-17 14:36:06,2259669,1.22346167,103.99875667,1.26851333,103.65179833,Masuk
525023246,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-04-13 00:58:05,2022-03-17 14:36:06,2283719,1.27952833,103.65857,1.26851333,103.65179833,Masuk
525100545,Yahata_Japan,Indonesia,Tanker,2022-05-08 11:20:03,2022-01-07 06:03:21,10473402,34.04166667,130.79795,34.06745,130.74358333,Masuk
525100545,Yahata_Japan,Indonesia,Tanker,2022-06-14 15:29:29,2022-01-07 06:03:21,13685168,33.91796667,130.93173333,34.06745,130.74358333,Masuk
525108008,Pulau Bukom_Singapore,Indonesia,Tanker,2022-10-16 14:53:41,2022-10-16 14:14:10,2371,1.04333333,103.64666667,1.104335,103.55742833,Masuk
525108008,Pulau Bukom_Singapore,Indonesia,Tanker,2022-11-21 09:48:08,2022-11-21 08:31:24,4604,1.17,103.78666667,1.250415,103.968515,Masuk
525108018,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-07-29 07:06:16,2022-07-29 02:15:51,17425,1.28791167,103.93943667,1.32422667,104.15938833,Masuk
525108018,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-07-29 18:29:40,2022-07-29 02:15:51,58429,1.24806167,103.95718,1.32422667,104.15938833,Masuk
525119014,Johor_Malaysia,Indonesia,Tanker,2022-10-05 02:51:56,2022-09-19 06:13:53,1370283,1.26998167,104.03415833,1.22908,103.81695167,Masuk
525119014,Johor_Malaysia,Indonesia,Tanker,2022-10-05 21:31:04,2022-09-19 06:13:53,1437431,1.29038833,103.72681333,1.22908,103.81695167,Masuk
525119021,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-09-10 23:57:59,2022-09-10 20:30:58,12421,1.31332333,104.14901,1.31159333,104.15232167,Masuk
525119088,Pulau Bukom_Singapore,Indonesia,Tanker,2022-07-26 13:43:29,2022-07-01 22:36:22,2128027,1.22903667,103.92423833,1.24710667,103.97357,Masuk
525119088,Pulau Bukom_Singapore,Indonesia,Tanker,2022-07-26 16:26:30,2022-07-01 22:36:22,2137808,1.17698667,103.57090167,1.24710667,103.97357,Masuk
525119175,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-10-12 18:33:37,2022-09-05 07:33:07,3236430,1.28999333,103.94041667,1.40833333,103.93166667,Masuk
525119175,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-10-13 12:30:36,2022-09-05 07:33:07,3301049,1.289285,103.94072,1.40833333,103.93166667,Masuk
525121022,Port Dickson_Malaysia,Indonesia,Tanker,2022-12-22 08:24:56,2022-12-22 07:40:46,2650,2.400885,101.73500667,2.32961833,101.82329,Masuk
525121022,Port Dickson_Malaysia,Indonesia,Tanker,2022-02-09 00:48:33,2022-02-08 23:53:12,3321,2.43666667,101.685,2.33036333,101.82323,Masuk
525200061,Jurong Island_Singapore,Indonesia,Passenger,2022-10-18 09:43:55,2022-10-18 09:34:01,594,1.43358333,103.92128333,1.42666667,103.94,Masuk
525200257,Keppel - (East Singapore)_Singapore,Indonesia,Passenger,2022-12-08 04:47:13,2022-12-08 03:39:21,4072,1.46501667,103.84847333,1.35586667,104.05172667,Masuk
525201437,Jurong Island_Singapore,Indonesia,Cargo,2022-10-15 20:21:23,2022-09-19 08:07:55,2290408,1.21348167,103.892405,1.409285,103.933915,Masuk
525888888,Pulau Bukom_Singapore,Indonesia,Tanker,2022-02-05 04:52:58,2022-02-02 03:53:14,262784,1.04835167,103.69801167,1.21409333,103.967615,Masuk
525900792,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-11-07 07:19:06,2022-10-26 03:03:27,1052139,1.270345,103.75706667,1.27,104.04666667,Masuk
525900792,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-11-07 08:25:37,2022-10-26 03:03:27,1056130,1.29926333,103.72934667,1.27,104.04666667,Masuk
525002079,Keppel - (East Singapore)_Singapore,Indonesia,Passenger,2022-01-17 14:21:46,2022-01-17 01:17:11,47075,1.15848833,103.8314,1.08208167,103.73232833,Masuk
525002079,Keppel - (East Singapore)_Singapore,Indonesia,Passenger,2022-06-17 23:03:21,2022-06-14 20:52:03,267078,1.20144167,103.92476667,1.07656167,103.721215,Masuk
525003201,Jurong Island_Singapore,Indonesia,Cargo,2022-01-05 22:37:24,2022-01-05 21:36:13,3671,1.10302333,103.74174667,1.07361167,103.70942,Masuk
525003201,Jurong Island_Singapore,Indonesia,Cargo,2022-01-05 22:37:24,2022-01-05 18:45:34,13910,1.10302333,103.74174667,1.07927333,103.571035,Masuk
525003394,Jurong Island_Singapore,Indonesia,Passenger,2022-01-08 11:13:13,2022-01-08 05:38:09,20104,1.12407,103.92600833,1.11284833,103.93699833,Masuk
525003394,Jurong Island_Singapore,Indonesia,Passenger,2022-01-08 11:13:13,2022-01-07 15:02:21,72652,1.12407,103.92600833,1.11364,103.93776,Masuk
525003627,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-07-22 06:52:59,2022-07-15 21:45:46,551233,1.20868667,104.02843333,1.21903833,104.05187333,Masuk
525003627,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-07-22 08:46:39,2022-07-15 21:45:46,558053,1.17044833,103.93478,1.21903833,104.05187333,Masuk
525005032,Pulau Bukom_Singapore,Indonesia,Passenger,2022-11-20 10:29:25,2022-11-06 12:20:35,1202930,1.15921333,103.70532333,1.17,103.975,Masuk
525005281,Serangoon Harbor_Singapore,Indonesia,Other,2022-10-21 12:21:21,2022-10-17 20:19:57,316884,1.21810333,104.06746667,1.233165,104.15148167,Masuk
525005281,Serangoon Harbor_Singapore,Indonesia,Other,2022-12-01 20:23:02,2022-10-17 20:19:57,3888185,1.22333333,104.12166667,1.233165,104.15148167,Masuk
525005398,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-10-06 09:42:55,2022-09-08 07:52:39,2425816,2.08089833,102.10103,2.22042833,101.93195167,Masuk
525005398,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-10-06 09:42:55,2022-07-23 20:42:27,6440428,2.08089833,102.10103,2.04166667,102.08666667,Masuk
525007028,Jurong Island_Singapore,Indonesia,Tanker,2022-05-06 04:43:48,2022-05-05 04:11:21,88347,1.247855,103.79499167,1.15833167,103.936285,Masuk
525007028,Jurong Island_Singapore,Indonesia,Tanker,2022-05-06 04:43:48,2022-05-05 01:47:16,96992,1.247855,103.79499167,1.15849333,103.93634,Masuk
525008130,Jurong Island_Singapore,Indonesia,Tanker,2022-08-30 07:49:24,2022-08-26 15:26:46,318158,1.29024333,103.91807167,1.26797,103.93592667,Masuk
525008131,Pulau Bukom_Singapore,Indonesia,Tanker,2022-04-18 05:07:32,2022-04-18 04:04:29,3783,1.21,103.825,1.255,103.96833333,Masuk
525008131,Pulau Bukom_Singapore,Indonesia,Tanker,2022-09-25 17:09:23,2022-09-25 06:57:25,36718,1.225,103.79666667,1.26333333,103.97,Masuk
525011085,Pulau Bukom_Singapore,Indonesia,Tanker,2022-02-01 02:13:55,2022-02-01 00:37:53,5762,1.10354667,103.74718833,1.02792667,103.673815,Masuk
525011085,Pulau Bukom_Singapore,Indonesia,Tanker,2022-02-04 18:22:54,2022-02-01 00:37:53,323101,1.059415,103.59769167,1.02792667,103.673815,Masuk
525013014,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-08-19 23:25:14,2022-07-08 22:34:35,3631839,1.18173833,103.40850667,1.143625,103.461765,Masuk
525013014,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-08-29 13:21:35,2022-07-08 22:34:35,4459620,1.17546,103.48826333,1.143625,103.461765,Masuk
525015249,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-02-03 16:42:17,2022-02-03 12:57:38,13479,1.20445333,103.90182167,1.07387333,103.59454,Masuk
525015993,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-07-27 08:17:28,2022-07-06 04:31:43,1827945,1.164925,103.99769167,1.164985,103.99892833,Masuk
525019570,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-12-16 11:21:43,2022-12-01 15:16:20,1281923,1.20666667,103.87333333,1.18,103.64833333,Masuk
525019570,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-12-16 12:22:23,2022-12-01 15:16:20,1285563,1.13728333,103.73625,1.18,103.64833333,Masuk
525020390,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-01-22 16:12:58,2022-01-22 15:54:54,1084,1.04997333,103.63218,1.07308167,103.59342,Masuk
525020390,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-01-23 05:24:09,2022-01-22 15:54:54,48555,1.1654,103.81994,1.07308167,103.59342,Masuk
525022310,Pulau Bukom_Singapore,Indonesia,Tanker,2022-08-12 17:28:26,2022-08-12 15:40:26,6480,1.03744,103.90366167,1.035,103.90333333,Masuk
525024375,Keppel - (East Singapore)_Singapore,Indonesia,Other,2022-01-14 22:27:29,2022-01-14 11:12:20,40509,1.17743333,103.94493,1.07929333,103.89043833,Masuk
525024375,Keppel - (East Singapore)_Singapore,Indonesia,Other,2022-01-14 22:27:29,2022-01-14 10:52:12,41717,1.17743333,103.94493,1.07910833,103.88887667,Masuk
525025103,Jurong Island_Singapore,Indonesia,Cargo,2022-10-13 22:35:24,2022-10-13 21:35:18,3606,1.21,103.61166667,1.195,103.53,Masuk
525100906,Johor_Malaysia,Indonesia,Cargo,2022-03-12 13:05:40,2022-03-09 18:19:00,240400,1.238105,104.05651333,1.27419833,104.10238833,Masuk
525108008,Port Dickson_Malaysia,Indonesia,Tanker,2022-07-30 15:38:55,2022-07-30 11:25:56,15179,2.52413,101.74682333,2.325,101.83666667,Masuk
525109003,Pulau Bukom_Singapore,Indonesia,Cargo,2022-08-28 03:42:43,2022-08-28 02:38:08,3875,1.10166667,103.73666667,1.04113333,103.56869333,Masuk
525109003,Pulau Bukom_Singapore,Indonesia,Cargo,2022-03-23 23:49:08,2022-03-23 18:46:41,18147,1.28833333,103.76333333,1.19514667,103.56164833,Masuk
525119158,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-02-14 13:14:40,2022-01-06 20:25:35,3343745,1.30770333,103.6525,1.14588833,103.46927833,Masuk
525119158,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-06-10 08:34:48,2022-01-06 20:25:35,13349353,1.17943833,103.69652667,1.14588833,103.46927833,Masuk
525120018,Johor_Malaysia,Indonesia,Cargo,2022-06-01 17:17:27,2022-06-01 03:55:17,48130,1.25901667,103.78804,1.23161,103.91167167,Masuk
525120018,Johor_Malaysia,Indonesia,Cargo,2022-06-10 12:38:06,2022-06-01 03:55:17,808969,1.26448833,103.78142167,1.23161,103.91167167,Masuk
525120018,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-10-20 13:27:04,2022-10-13 13:28:57,604687,1.25792333,104.00356833,1.24306,104.04800667,Masuk
